Image,price,emi,a,size,b,c,society,d,location,possession,total_sqft,price_per_sqft,,description,image,e,agent,Title,cta,cta8
,6.5 Cr,EMI starts at 3.23 Lacs,,5 BHK,,,"Sector 15, Nerul,Navi Mumbai",,,Build Up Area,3915 sq.ft,16.60 K/sq.ft,,"5 BHK Apartment for sale in Mumbai. This property is in Nerul, which is a coveted investment location. This tastefully designed 5 BHK unit is among Mumbai's best properties. Contact now for more details. This property in Mumbai is on floor 22. The total number of floors in this Apartment is 25. Monthly maintenance charges come to Rs 4000. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 3915 Square feet. The carpet area is 2900 Square feet. This is a North-East facing property. It has 5 bathroom and 5 bedrooms. This property has lift. Spor...",,,Gagan Arya,Housing Expert,View Phone,Contact
,3.0 Cr,EMI starts at 1.49 Lacs,,3 BHK,,,Akashleela,,"Sector 21, Nerul,Navi Mumbai",Build Up Area,1900 sq.ft,15.79 K/sq.ft,,"Looking for a good 3 BHK Apartment in Nerul, Navi Mumbai? This property is in one of Navi Mumbai's most popular locations. The property is on floor 3. Total number of floors is 3. This Apartment is available for Rs 3.0 Cr. This modern unit has a built-up area of 1900 Square feet. This property has a good view and is East-facing. There are 3 bedrooms and 3 bathroom. Lift is available in this Apartment. Cctv facility is provided to ensure safety. It is very close to some of city's best hospitals, such as, Apollo Hospitals, NeuroGen Brain and Spine Institute - Stem Cell Therapy, and MGM Hospital ...",,,Universal Property,,View Phone,Contact
,7.0 Cr,EMI starts at 3.48 Lacs,,4 BHK,,,Metro Tulsi Sagar,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,2705 sq.ft,25.88 K/sq.ft,,Available 4 Bhk Fully Furnished Flat With Servent Room Converted In To 3 Bhk Flat For Sale In Metro Tulsi Sagar Sector-28 Nerul West Navi Mumbai.,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,1.85 Cr,EMI starts at 91.85 K,,3 BHK,,,Patel Om Villa,,"Sector 21, Nerul,Navi Mumbai",Build Up Area,2100 sq.ft,8.81 K/sq.ft,,Available Duplex 3 Bhk With Teraace Flat For Sale In Om Villa Sector -21 Nerul East Navi Mumbai.,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,2.25 Cr,EMI starts at 1.12 Lacs,,4 BHK ,,,Nandanvan,,"Sector 17, Nerul,Navi Mumbai",Build Up Area,2500 sq.ft,9.00 K/sq.ft,,,,,Manish Real Estate,Housing Prime Agent,View Phone,Contact
,1.4 Cr,EMI starts at 69.50 K,,2 BHK,,,"Sector 29, Nerul,Navi Mumbai",,,Build Up Area,1020 sq.ft,13.72 K/sq.ft,,,,,Universal Property,Housing Expert,View Phone,Contact
,2.1 Cr,EMI starts at 1.04 Lacs,,2 BHK,,,Ahuja Harbour Estate,,"Sector 19A, Nerul,Navi Mumbai",Build Up Area,1200 sq.ft,17.50 K/sq.ft,,,,,Universal Property,Housing Expert,View Phone,Contact
,1.8 Cr,EMI starts at 89.36 K,,2 BHK,,,Akshar Alvario,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1210 sq.ft,14.88 K/sq.ft,,,,,Universal Property,Housing Expert,View Phone,Contact
https://is1-3.housingcdn.com/01c16c28/0d119410ecd2944950caa24817859a97/v0/medium/5_bhk_apartment-for-sale-nerul-Navi+Mumbai-hall.jpg.webp,5.0 Cr,EMI starts at 2.48 Lacs,,5 BHK,,,Neelsidhi Atlantis,,"Sector 19A, Nerul,Navi Mumbai",Build Up Area,2500 sq.ft,20.00 K/sq.ft,,"This 5 bhk flat in sector 19a nerul, mumbai navi is available for sale. It is part of . It has 3 bathrooms.
The 2 balconies keep the apartment well ventilated. The apartment is spacious with a super built up area of 1350 sq.Ft.


Located on the 5th floor of 17 floors, the expected price of this apartment is rs 2.49 crore (Rs. 18444.00 per sq.Ft.).
This property comes with an additional cost of rs as brokerage amount (Fixed).
The freehold property offers 0 covered parking.
Additional details :


The apartment has borings water supply.
Daily needs shopping could be done within the society premis...",https://is1-2.housingcdn.com/fb15c03b/a43d91f099c17c0ad9e7991fa280d51d/v2/thumb.jpg.webp,,Gunjan Jain,Housing Prime Agent,View Phone,Contact
https://is1-2.housingcdn.com/01c16c28/2d25bd05a8ec22de85d11e4faf77e8c7/v0/medium/2_bhk_apartment-for-sale-nerul-Navi+Mumbai-hall.jpg.webp,1.45 Cr,EMI starts at 71.99 K,,2 BHK,,,"Sai Sathan Chs Nerul,Sector 29, Nerul,Navi Mumbai",,,Build Up Area,1075 sq.ft,13.49 K/sq.ft,,"Available 2 Bhk Semi Furnished Flat For Rent In Sai Sathan Chs Plot No-4,5,6 Sector-29 Nerul East Navi Mumbai.",,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,1.35 Cr,EMI starts at 67.02 K,,2 BHK,,,OM Siddhi Tower CHS,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1100 sq.ft,12.27 K/sq.ft,,"Looking for a good 2 BHK Apartment in Nerul, Navi Mumbai? This property is in one of Navi Mumbai's most popular locations. The property is on floor 6. Total number of floors is 7. This Apartment is available for Rs 1.35 Cr. This modern unit has a built-up area of 1100 Square feet. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Apollo Hospitals, NeuroGen Brain and Spine Institute - Stem Cell Therapy, and MGM Hospital & Research Center. Established schools, such as Presentation Convent School, Achiever's Academy, and KIDS WORLD -PLAYSCHOOL IN NER...",,,Dream Home,Housing Prime Agent,View Phone,Contact
,3.5 Cr,EMI starts at 1.74 Lacs,,3 BHK,,,Laxcon Tower,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,2000 sq.ft,17.50 K/sq.ft,,"3 BHK Apartment for sale in Nerul, Navi Mumbai with modern-day amenities. The Apartment is in Nerul which is a promising investment destination in Navi Mumbai. This might be your chance to grab the best 3 BHK property for sale in Nerul. The property is on floor 10 and the total number of floors is 18. This 3 BHK Apartment is available at a reasonable price of Rs 3.5 Cr. The built-up area is 2000 Square feet. This property has provision for 3 bathroom. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Advanced Eye Hospital and Institute, Apollo Hospitals...",,,Dream Home,Housing Prime Agent,View Phone,Contact
,4.2 Cr,EMI starts at 2.09 Lacs,,3 BHK,,,"3 BHK Sale In Palm Beach Road,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,2000 sq.ft,21.00 K/sq.ft,,"3 BHK 
Built up area - 2000 Sq.Ft.
Carpet Area - 1212 Sq.Ft. 
Flats from 4.2  Cr  
Note :- G+14
Sector-6, Nerul, 
",,,Gagan,Housing Expert,View Phone,Contact
,1.65 Cr,EMI starts at 81.92 K,,2 BHK,,,Neel Kamal Heights,,"Sector 25, Nerul,Navi Mumbai",Build Up Area,1100 sq.ft,15.00 K/sq.ft,,"Looking for a 2 BHK Apartment for sale in Navi Mumbai? Your search ends here. Buy this 2 BHK property in Navi Mumbai's finest location, Nerul. It is on floor 12 out of 12 floors. This Apartment is available at a reasonable price of Rs 1.65 Cr. Maintenance charges in this property is Rs 5000. The built up area of this property is 1100 Square feet. There are 2 bedrooms and 2 bathroom. There are a number of reputed schools in the vicinity such as Canopy High Preschool and Learning Centre, KIDS WORLD -PLAYSCHOOL IN NERUL, MUMBAI, and Tilak Public School. Medical facility is also close at hand with...",,,Dream Home,Housing Prime Agent,View Phone,Contact
,1.85 Cr,EMI starts at 91.85 K,,2 BHK,,,Akshar Alvario,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1210 sq.ft,15.29 K/sq.ft,,Available 2 Bhk Unfurnished Flat For Sale In Akshar Alvario Sector -27 Nerul Navi Mumbai.,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,2.99 Cr,EMI starts at 1.48 Lacs,,4 BHK ,,,"Sankalp Sector 16A Nerul ,Sector 16A, Nerul,Navi Mumbai",,,Build Up Area,2800 sq.ft,10.68 K/sq.ft,,"Available Main Road Facing 100 Meters 4 Bhk Independent House For Sale In Sector-16A Nerul West,Navi Mumbai.",,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,1.79 Cr,EMI starts at 88.87 K,,2 BHK,,,Akshar Alvario,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1210 sq.ft,14.79 K/sq.ft,,Available 2 Bhk Unfurnished Flat For Sale In Akshar Alvario Sector-27 Nerul East Navi Mumbai.,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,1.78 Cr,EMI starts at 88.37 K,,2 BHK,,,Akshar Alvario,,"Sector 27, Nerul,Navi Mumbai",Build Up Area,1210 sq.ft,14.71 K/sq.ft,,Available 2 Bhk Unfurnished Flat For Sale In Akshar Alvario Sector-27 Nerul East Navi Mumbai.,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,6.5 Cr,EMI starts at 3.23 Lacs,,5 BHK,,,Vignahar Heights,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,3000 sq.ft,21.67 K/sq.ft,,Available Higher Floor 3+2 Bhk Sea Facing Jodi Unfurnished Flat For Sale In Vignahar Heights Sector-6 Nerul West Palm Beach Road Navi Mumbai,,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,1.9 Cr,EMI starts at 94.33 K,,2 BHK,,,Moreshwar 19 East,,"Sector 19, Nerul,Navi Mumbai",Build Up Area,1265 sq.ft,15.02 K/sq.ft,,"Available 2 bhk flat for sale in Moreshwar 19 East,Nerul East, Sector 19, Seawoods, Navi Mumbai, Maharashtra 400706",,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,3.1 Cr,EMI starts at 1.54 Lacs,,3 BHK ,,,Kunal,,"Sector 21, Nerul,Navi Mumbai",Build Up Area,1750 sq.ft,17.71 K/sq.ft,,"Fully furnished and ready to move 2bhk villa apartment with two level exclusive covered private terrace area on 3rd floor available for sale. Private terrace can easily be converted to two big rooms. This gorgeous, spacious, luxurious, and conveniently situated 2bhk villa apartment is occupying a super area of 1720 sq ft is situated in sector-21, nerul east. This apartment is recently renovated with plenty of led lights and sound and light insulation window glasses. Plumbing and electrical wiring were replaced with best quality hardware and electrical wires during renovation. The hall of this ...",,,Gunjan Jain,Housing Prime Agent,View Phone,Contact
,1.55 Cr,EMI starts at 76.95 K,,2 BHK,,,"2 BHK SALE IN NERUL,Sector 21, Nerul,Navi Mumbai",,,Build Up Area,950 sq.ft,16.32 K/sq.ft,,"Looking for a good 2 BHK Apartment in Nerul, Mumbai? This property is in one of Mumbai's most popular locations. The property is on floor 6. Total number of floors is 7. Maintenance charges of this property is Rs 1200. This Apartment is available for Rs 1.55 Cr. This modern unit has a built-up area of 950 Square feet. The carpet area of this Apartment is 740 Square feet. This property has a good view and is North-East-facing. There are 2 bedrooms and 2 bathroom. Lift is available in this Apartment. This is a gated community. Cctv facility is provided to ensure safety. Sports enthusiasts have m...",,,Gagan,Housing Expert,View Phone,Contact
,1.55 Cr,EMI starts at 76.95 K,,2 BHK,,,"2 BHK SALE IN NERUL,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,950 sq.ft,16.32 K/sq.ft,,"Looking for a good 2 BHK Apartment in Nerul, Mumbai? This property is in one of Mumbai's most popular locations. The property is on floor 4. Total number of floors is 7. Maintenance charges of this property is Rs 1200. This Apartment is available for Rs 1.55 Cr. This modern unit has a built-up area of 950 Square feet. The carpet area of this Apartment is 740 Square feet. This property has a good view and is North-East-facing. There are 2 bedrooms and 2 bathroom. Lift is available in this Apartment. Cctv facility is provided to ensure safety. Sports enthusiasts have multiple options such as Gar...",,,Gagan Arya,Housing Expert,View Phone,Contact
,2.2 Cr,EMI starts at 1.09 Lacs,,3 BHK,,,"3 BHK SALE IN NERUL,Sector 19, Nerul,Navi Mumbai",,,Build Up Area,1350 sq.ft,16.30 K/sq.ft,,"Check out this 3 BHK Apartment for sale in Nerul, Mumbai. This 3 BHK Apartment is perfect for a modern-day lifestyle. Nerul is a promising location in Mumbai and this is one of the finest properties in the area. Buy this Apartment for sale now. It is located on floor 5. The total number of floors in this project is 7. The property's price is Rs 2.2 Cr. Residents in this property pay Rs 1500 towards maintenance. This property is a modern-day abode, with 1350 Square feet built-up area. The carpet-area is 877 Square feet. The unit has 3 bedrooms and 3 bathroom. Residents in this Apartment can mak...",,,Gagan Arya,Housing Expert,View Phone,Contact
,2.25 Cr,EMI starts at 1.12 Lacs,,2 BHK,,,Metro Tulsi Sagar,,"Sector 18, Nerul,Navi Mumbai",Build Up Area,1225 sq.ft,18.37 K/sq.ft,,"2 BHK Apartment for sale in Mumbai. This property is in Nerul, which is a coveted investment location. This tastefully designed 2 BHK unit is among Mumbai's best properties. Contact now for more details. This property in Mumbai is on floor 22. The name of the building is Tulsi Sagar Apartment Chs Ltd.. The total number of floors in this Apartment is 28. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 1225 Square feet. The carpet area is 1000.0 Square feet. This is a North-East facing property. It has 2 bathroom and 2 bedrooms. This proper...",,,Vikas Waghule,Housing Prime Agent,View Phone,Contact
,1.5 Cr,EMI starts at 74.47 K,,2 BHK,,,The Gajra Bhoomi Elite,,"Sector 22, Nerul,Navi Mumbai",Build Up Area,1272 sq.ft,11.79 K/sq.ft,,"Looking for a 2 BHK Apartment for sale in Navi Mumbai? Your search ends here. Buy this 2 BHK property in Navi Mumbai's finest location, Nerul. It is on floor 21 out of 27 floors. Maintenance charges in this property is Rs 4500. The built up area of this property is 1272 Square feet. It is spacious for a family and this property has a carpet area of 750 Square feet. There are 2 bedrooms and 2 bathroom. There are a number of reputed schools in the vicinity such as Kidzee, Ultimare Champs, and Yogasolaman. Medical facility is also close at hand with names like Apollo Hospitals, NeuroGen Brain and...",,,Vikas Waghule,Housing Prime Agent,View Phone,Contact
,3.0 Cr,EMI starts at 1.49 Lacs,,4 BHK,,,Ahuja Kanchan Tower,,"Sector 25, Nerul,Navi Mumbai",Build Up Area,2600 sq.ft,11.54 K/sq.ft,,Opp Dawood Railways Station,,,Vikas Waghule,Housing Prime Agent,View Phone,Contact
https://is1-3.housingcdn.com/01c16c28/46efcd2dd2d0861fc450e0f0de2a16f4/v0/medium/4_bhk_villa-for-sale-nerul-Navi+Mumbai-hall.jpg.webp,3.5 Cr,EMI starts at 1.74 Lacs,,4 BHK ,,,"4 BHK BUNGALOW SALE IN NERUL ,Sector 21, Nerul,Navi Mumbai",,,Build Up Area,2000 sq.ft,17.50 K/sq.ft,,"Check out this 4 BHK , Mumbai. This 4 BHK Villa is perfect for a modern-day lifestyle. Nerul is a promising location in Mumbai and this is one of the finest properties in the area. Buy this Villa for sale now. The property's price is Rs 3.5 Cr. Residents in this property pay Rs 2000 towards maintenance. This property is a modern-day abode, with 2000 Square feet built-up area. The carpet-area is 1300 Square feet. It is a North-East-facing property. The unit has 4 bedrooms and 4 bathroom. It is a safe surrounding with cctv facility. This property also has power backup faci...",https://is1-3.housingcdn.com/fb15c03b/eff73803d8069d9d19a9e62728a3a1f1/v0/thumb.jpg.webp,,Gagan,Housing Expert,View Phone,Contact
https://is1-2.housingcdn.com/01c16c28/4825a7f3c3809126a64f070e380eec14/v0/medium/2_bhk_apartment-for-sale-nerul-Navi+Mumbai-kitchen.jpg.webp,1.3 Cr,EMI starts at 64.54 K,,2 BHK,,,"2 BHK SALE IN NERUL,Sector 19, Nerul,Navi Mumbai",,,Build Up Area,835 sq.ft,15.57 K/sq.ft,,"2 BHK Flat
* 835 Built Up  Area 
* 585 Carpet Area
* G + 5  Storey 
* Lift
* 2nd Floor
* Open Parking (Not Alloted) 
* Hall Cabinet
* Modular Kitchen 
* Sector 19 
",,,Gagan Arya,Housing Expert,View Phone,Contact
,1.98 Cr,EMI starts at 98.30 K,,2 BHK,,,Akshar Siddhi Heights ,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,1350 sq.ft,14.67 K/sq.ft,,"Available higher floor sea facing 2 bhk flat for sale in Akshar Siddhi heights, 73,79,84, Brahmagiri Rd, Near Balaji Temple., Sector 28, Nerul, Navi Mumbai, Maharashtra 400706",,,Sachin B.Patel,Housing Prime Agent,View Phone,Contact
,3.0 Cr,EMI starts at 1.49 Lacs,,3 BHK,,,"3 BHK SALE IN NERUL,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1650 sq.ft,18.18 K/sq.ft,,"Looking for a good 3 BHK Apartment in Nerul, Mumbai? This property is in one of Mumbai's most popular locations. The property is on floor 9. Total number of floors is 14. Maintenance charges of this property is Rs 3000. This Apartment is available for Rs 3.0 Cr. This modern unit has a built-up area of 1650 Square feet. The carpet area of this Apartment is 1072 Square feet. This property has a good view and is North-East-facing. There are 3 bedrooms and 3 bathroom. Lift is available in this Apartment. This is a gated community. Cctv facility is provided to ensure safety. Sports enthusiasts have...",,,Gagan Arya,Housing Expert,View Phone,Contact
,2.85 Cr,EMI starts at 1.41 Lacs,,3 BHK,,,"3 BHK SALE IN NERUL,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1755 sq.ft,16.24 K/sq.ft,,"3 bhk 1755 built up area 1350 carpet
G +15 with covered parking 
All amenities Nerul 
Price 2.85 Cr + government charges
Fully furnished flat
 
",,,Gagan,Housing Expert,View Phone,Contact
,4.65 Cr,EMI starts at 2.31 Lacs,,3 BHK,,,"3 BHK SALE IN NERUL,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,2000 sq.ft,23.25 K/sq.ft,,"3bhk flat 2000 sqft area g+23 building  with all amenities 4.65cr all inclusive
New Building 
",,,Gagan,Housing Expert,View Phone,Contact
,3.0 Cr,EMI starts at 1.49 Lacs,,3 BHK,,,"3 BHK SALE IN PALM BEACH ROAD,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1450 sq.ft,20.69 K/sq.ft,,"g+14 palm beach Road
3 bhk 1450 built up area
nerul price 3 Cr + government charges
",,,Gagan,Housing Expert,View Phone,Contact
